Address,Area,Price,Lat,Lon
#815 - 551 Maple Ave Burlington,Burlington,384900,43.32206,-79.807289
112 Benton Street Kitchener,Cedar Hill,454900,43.446766,-80.490662
279 Chandler Drive Kitchener,Laurentian Hills,134900,43.420929,-80.500252
264 North Shore Bl Burlington,Aldershot,1900000,43.296634999999995,-79.85636099999999
1505 GUELPH Line Burlington,Burlington,0,43.364849,-79.819763
21 Cedar Street Kitchener,King East,850000,43.446728,-80.48380300000001
283 Duke Street Kitchener,Mount Hope Huron Park,16,43.454853,-80.497215
700 Westmount Road Kitchener,Westmount,750000,43.451401000000004,-80.524689
1284 GUELPH Line Burlington,Burlington,299000,43.358452,-79.81366700000001
22 Sophia Crescent Kitchener,Huron Park,1600,43.386444,-80.485428
3106 Rotary Way Burlington,Burlington,599900,43.395882,-79.82339499999999
665 BELL Road Binbrook,Hamilton,539900,43.08334,-79.765862
409 Zeller Drive Kitchener,Grand River South,640900,43.453056,-80.410873
85 Duke Street Kitchener,City Commercial Core,1995,43.449802000000005,-80.48555
91 PLAINS Road Burlington,Aldershot,0,43.309391,-79.85006
1505 GUELPH Line Burlington,Burlington,0,43.364849,-79.819763
43 SPITFIRE Drive Mount Hope,Mount Hope,464900,43.154552,-79.919403
11 Langton Drive Kitchener,Pioneer Tower West,949900,43.401286999999996,-80.413124
327 HATT Street Dundas,Dundas,379000,43.269012,-79.970528
500 BRANT Street Burlington,Burlington,89000,43.327286,-79.800682
390 PEARL Street Burlington,Burlington,0,43.326202,-79.79447900000001
1442 CENTRE Road Carlisle,Carlisle,499900,43.392517,-79.97776800000001
91 Weber Street Kitchener,City Commercial Core,529900,43.449642,-80.48266600000001
419 DUNDAS Street Waterdown,Waterdown,0,43.340965000000004,-79.884445
247 BELVENIA Road Burlington,Burlington,1679000,43.352467,-79.758186
437 PARKSIDE Drive Waterdown,Flamborough,899900,43.348015000000004,-79.889679
85 Forfar Avenue Kitchener,Rosemount,499000,43.464809,-80.453438
1600 Kerns Rd Burlington,Burlington,50000,43.34066,-79.838013
11 SYDENHAM Street Dundas,Dundas,0,43.267075,-79.956581
547 Plains Rd Burlington,Aldershot,1590000,43.320633,-79.834801
1890 #5 Highway Flamborough,Flamborough,0,43.389278000000004,-80.02241500000001
1505 GUELPH Line Burlington,Burlington,0,43.364849,-79.819763
1150 PLAINS Road Burlington,Aldershot,349000,43.291328,-79.88155400000001
471 Holtby Ave Burlington,Burlington,799880,43.329861,-79.795059
2355 HEADON Road Burlington,Burlington,549900,43.383495,-79.822624
419 DUNDAS Street Waterdown,Waterdown,0,43.340965000000004,-79.884445
500 GREEN Road Stoney Creek,Stoney Creek,0,43.241802,-79.723907
22 HAUSER Place Dundas,Flamborough,1499000,43.271774,-80.000908
33 Queen Street Kitchener,City Commercial Core,6,43.449257,-80.489403
38 FOX Run Waterdown,Waterdown,484900,43.345413,-79.880898
171 KING Street Dundas,Dundas,92500,43.267265,-79.96096
4003 KILMER Drive Burlington,Burlington,250000,43.378082,-79.803696
11 SYDENHAM Street Dundas,Dundas,0,43.267075,-79.956581
4000 CREEKSIDE Drive Dundas,Dundas,524900,43.265175,-79.95665699999999
7 LAMPMAN Drive Ancaster,Ancaster,974900,43.214897,-79.942741
87 SEXTON Crescent Ancaster,Ancaster,0,43.21085,-79.96701
1425 PLAINS Road Burlington,Burlington,649900,43.296501,-79.892433
2-Route Main St Burlington,Waterdown,339900,43.333408,-79.892853
2285 Forest Hill Burlington,Burlington,419000,43.419884,-79.919617
528 BROCK Road Flamborough,Dundas,899900,43.294815,-80.006119
82 FIRST Road Stoney Creek,Stoney Creek,1098750,43.180958000000004,-79.784126
643 West Oval Dr Burlington,Aldershot,1549000,43.288239000000004,-79.870384
34 #5 Highway Flamborough,Morriston,999900,43.448238,-80.11718
40 CHAMBERS Drive Ancaster,Ancaster,749900,43.217289,-79.94360400000001
104 Colonial Crt Burlington,Burlington,1699900,43.361778,-79.74076099999999
23 HILTS Drive Stoney Creek,Stoney Creek,835000,43.211414000000005,-79.722992
222 VOYAGER Pass Binbrook,Hamilton,489900,43.116581,-79.816696
808 Glenbrook Ave Burlington,Burlington,799000,43.297127,-79.892593
392 WILSON Street Ancaster,Ancaster,649000,43.228302,-79.975494
2 ENCLAVE Place Hannon,Hamilton,669900,43.179714000000004,-79.809464
4489 Lakeshore Rd Burlington,Burlington,3695000,43.359417,-79.74604000000001
62 ROSEMARY Lane Ancaster,Ancaster,1199000,43.217602,-79.985626
78 WALCOTTE Avenue Ancaster,Ancaster,725000,43.217365,-79.952415
1801 Creek Way Burlington,Burlington,549000,43.394962,-79.781609
1941 RYMAL Road Stoney Creek,Stoney Creek,699999,43.17828,-79.798683
2334 Sutton Dr Burlington,Burlington,529900,43.407513,-79.79053499999999
9 BIRCHWOOD Court Carlisle,Flamborough,1299999,43.403996,-79.97421999999999
764 RIDGE Road Stoney Creek,Stoney Creek,479900,43.203407,-79.70285
20 ALDER Court Stoney Creek,Stoney Creek,649900,43.210696999999996,-79.713936
256 EMICK Drive Ancaster,Ancaster,0,43.210772999999996,-79.954636
612 HARVEST Road Flamborough,Dundas,2600000,43.2813,-79.98246
20 ASTER Avenue Hannon,Hamilton,429000,43.178115999999996,-79.81559
443 #20 Highway Stoney Creek,Stoney Creek,889900,43.227219,-79.719559
3 PURITAN Court Stoney Creek,Stoney Creek,409900,43.225124,-79.71489
16 CHARITY Court Ancaster,Ancaster,1379900,43.213688,-79.943733
35 KING Street Stoney Creek,Stoney Creek,545000,43.216675,-79.756302
263 GREENBRIAR Road Ancaster,Ancaster,489900,43.214825,-79.96240999999999
1019 WILSON Street Ancaster,Ancaster,2995000,43.199635,-80.015945
533 GOLF CLUB Road Glanbrook,Hamilton,729000,43.144268,-79.735916
445 LODOR Street Ancaster,Ancaster,579000,43.229408,-79.972832
33 LAMPMAN Drive Ancaster,Ancaster,1189800,43.215195,-79.943779
34 MAIN Street Waterdown,Waterdown,549000,43.332592,-79.89186099999999
4 PATRICE Court Dundas,Dundas,285000,43.26276,-79.974335
46 Ezra Avenue Waterloo,Waterloo,770000,43.471497,-80.526779
117 BOUSFIELD Rise Waterdown,Waterdown,549945,43.328037,-79.922104
61 MAPLE Avenue Flamborough,Dundas,999900,43.266109,-79.995796
84 FLETCHER Road Hannon,Hamilton,599900,43.17767,-79.80703000000001
94 Dundas Street Waterdown,Waterdown,79000,43.317634999999996,-79.909203
1 ANDRUSS Lane Ancaster,Ancaster,472900,43.217777000000005,-79.987282
198 IRWIN Avenue Ancaster,Ancaster,839888,43.212013,-79.94193299999999
33 KING Street Stoney Creek,Stoney Creek,0,43.216599,-79.756371
1245 #5 Highway Flamborough,Flamborough,319000,43.361816,-79.985535
1019 WILSON Street Ancaster,Ancaster,2995000,43.199635,-80.015945
223 Erb Street Waterloo,Waterloo,389900,43.459091,-80.536346
483 #8 Highway Stoney Creek,Stoney Creek,0,43.227219,-79.719559
286 HAMILTON Drive Ancaster,Ancaster,439900,43.207390000000004,-80.00212900000001
223 Erb Street Waterloo,Waterloo,489900,43.459091,-80.536346
295 PARKSIDE Drive Waterdown,Waterdown,519900,43.33873,-79.90230600000001
3505 Side Road 10 . Milton,Milton,1275000,43.501816,-80.012726
290 DUNDAS Street Waterdown,Waterdown,849900,43.331852000000005,-79.894341
301 #8 Highway Stoney Creek,Stoney Creek,0,43.227219,-79.719559
7 LINDSAY Court Stoney Creek,Stoney Creek,599900,43.213253,-79.74335500000001
12 Cedar Cove Cambridge,Cambridge,35000,43.352177000000005,-80.326157
102 ANN Street Dundas,Dundas,299900,43.26273,-79.97363299999999
3000 CREEKSIDE Drive Dundas,Dundas,799000,43.264488,-79.95649
34 MAIN Street Waterdown,Waterdown,0,43.332592,-79.89186099999999
2427 4th Conc Road Troy,Troy,799900,42.378471000000005,-81.90097
SAFARI Road Flamborough,Flamborough,229900,43.348343,-80.10569
6 FLANDERS Drive Waterdown,Waterdown,1199000,43.332015999999996,-79.881264
43 NISKA Drive Waterdown,Waterdown,599999,43.343303999999996,-79.88922099999999
2668 BINBROOK Road Binbrook,Hamilton,25000,43.120899,-79.80394
528 BROCK Road Flamborough,Dundas,899900,43.294815,-80.006119
664 GOLF CLUB Road Glanbrook,Hamilton,649000,43.145721,-79.740234
11 RIDGE Road Stoney Creek,Hamilton,499999,43.203953000000006,-79.76393900000001
8 TAYWOOD Court Dundas,Dundas,759000,43.250771,-79.9757
59 TEWS Lane Dundas,Dundas,2395000,43.286251,-79.982773
310 FALL FAIR Way Binbrook,Hamilton,397500,43.124043,-79.811836
32 SECOND Road Stoney Creek,Stoney Creek,599900,43.179859,-79.794601
700 Centre Road Hamilton,Flamborough,969888,43.344563,-79.912148
187 LEWIS Road Winona,Stoney Creek,579000,43.206837,-79.662315
747 VERNON Place Ancaster,Ancaster,0,43.237621000000004,-79.967522
1960 MAIN Street Hamilton,Ainslie Wood West,49900,43.247986,-79.94323
121 NORMA Crescent Ancaster,Ancaster,569900,43.211102000000004,-80.002296
4000 CREEKSIDE Drive Dundas,Dundas,699900,43.265175,-79.95665699999999
2 WINDSOR Street Hamilton,Central Hamilton,299997,43.265312,-79.873108
8 GLENRON RD Hamilton,Flamborough,749900,43.440585999999996,-80.011215
257 CANNON ST E Hamilton,Central Hamilton,259900,43.258133,-79.855705
144 HUNTER Street Hamilton,Durand,495000,43.255192,-79.877037
46 Ezra Avenue Waterloo,Waterloo,770000,43.471497,-80.526779
178 Erb Street Waterloo,Waterloo,897000,43.461082,-80.53325699999999
700 CENTRE RD Hamilton,Flamborough,969888,43.344563,-79.912148
82 First Road Hamilton,Stoney Creek,1098750,43.180958000000004,-79.784126
0 FIFTH Road Stoney Creek,Stoney Creek,499000,43.182072,-79.71759
14 VICTORIA Avenue Hamilton,Central Hamilton,0,43.253437,-79.8563
265 MILL ST S Hamilton,Flamborough,2299000,43.329346,-79.884567
1278 #5 Highway Flamborough,Flamborough,1288000,43.365051,-79.98992199999999
223 Erb Street Waterloo,Waterloo,599900,43.459091,-80.536346
2 HUNTINGWOOD Avenue Dundas,Dundas,349997,43.259914,-79.97197
2164 Hwy 6 . Puslinch,Flamborough,574900,43.418636,-80.06395
64 WEST GLEN AVE Hamilton,Crown Point West,569900,43.247921000000005,-79.824928
223 Erb Street Waterloo,Waterloo,539900,43.459091,-80.536346
94 CHIARA DR Hamilton,Stoney Creek,599000,43.226547,-79.67112
385 ORKNEY Road Hamilton,Flamborough,565000,43.26704,-80.094208
35 KING Street Stoney Creek,Stoney Creek,545000,43.216675,-79.756302
21 SPRINGVIEW DR Hamilton,Waterdown,489900,43.331207,-79.918297
401 Erb Street Waterloo,Waterloo,189900,43.453011,-80.55117800000001
100 VICTORIA Street Dundas,Dundas,742900,43.270145,-79.960335
62 ROSEMARY LANE Hamilton,Ancaster,1199000,43.217602,-79.985626
406 YORK Road Dundas,Dundas,699900,43.282249,-79.928955
19 THIRD Road Hamilton,Stoney Creek,339000,43.167942,-79.746475
47 MAIN Street Waterdown,Waterdown,0,43.334381,-79.89444
1391 BROCK RD Hamilton,Dundas,1599900,43.366718,-80.029236
207 FEDERAL Street Hamilton,Stoney Creek,379900,43.224064,-79.738785
37 HATT ST Hamilton,Dundas,549900,43.265331,-79.956398
1267 Valens Road Hamilton,Flamborough,1575000,43.345234000000005,-80.120728
178 Erb Street Waterloo,Waterloo,897000,43.461082,-80.53325699999999
50 NEBO Road Hamilton,Rymal,0,43.196415,-79.836021
2164 HIGHWAY 6 Hamilton,Flamborough,574900,43.389324,-80.02248399999999
223 Erb Street Waterloo,Waterloo,489900,43.459091,-80.536346
163 DUKE Street Hamilton,Durand,839500,43.253192999999996,-79.878883
777 BARTON Street Hamilton,Stoney Creek,249000,43.219952,-79.689316
448 Lee Avenue Waterloo,Waterloo,2200,43.497684,-80.507195
82 BASTILLE Street Hamilton,Barnstown,524900,43.199589,-79.87841
163 DUKE ST Hamilton,Durand,839500,43.253192999999996,-79.878883
40 CULVER Court London,Argyle,189900,43.010372,-81.186279
1079 #8 Highway Hamilton,Flamborough,1495000,43.350929,-79.97065699999999
8 Glenron Road Hamilton,Flamborough,749900,43.440585999999996,-80.011215
300 Keats Way Waterloo,Beechwood,199900,43.46217,-80.54435
8 Broadway Av London,Lambeth,209900,42.908772,-81.29834699999999
53 WILSON ST W Hamilton,Ancaster,148000,43.216656,-79.989067
80 Dunsmoor Rd London,Westmount,325000,42.941509,-81.296974
223 Erb Street Waterloo,Waterloo,309000,43.459091,-80.536346
198 SUPERIOR LaSalle,Windsor,219900,42.237590999999995,-83.097847
223 Erb Street Waterloo,Waterloo,509900,43.459091,-80.536346
1570 PARENT Windsor,Walkerville,119900,42.303467,-83.01346600000001
153 Blair Lane Hamilton,Ancaster,849900,43.220856,-79.99472800000001
3506 KING Windsor,Sandwich,89900,42.293834999999994,-83.076302
41 HOODS RD Hamilton,Flamborough,953900,43.389133,-80.09494000000001
954 WINDSOR Windsor,City Centre,94900,42.310978000000006,-83.03094499999999
124 HERKIMER Street Hamilton,Durand,999888,43.250645,-79.879395
4236 Masterson Ci London,Lambeth,624900,42.911986999999996,-81.31017299999999
1971 OTTAWA Windsor,Walkerville,139900,42.312088,-83.005394
2 CAREY Street Hamilton,Waterdown,639900,43.333453999999996,-79.974068
397 Edmonton St London,Argyle,139800,43.001872999999996,-81.18337199999999
1056 MARION Windsor,Walkerville,94900,42.313765999999994,-83.01711999999999
8 KING ST W Hamilton,Stoney Creek,1399000,43.217312,-79.758751
355 Ferndale Av London,Highland,279900,42.946983,-81.247734
1255 PRINCE Windsor,Sandwich,99900,42.287743,-83.068207
6 ANN Street Hamilton,Dundas,379000,43.262596,-79.96785
67 Fairlane Rd London,Byron,279900,42.950321,-81.341278
945 ELM Windsor,University,89900,42.305316999999995,-83.04656999999999
1060 ELM Windsor,University,89500,42.303577000000004,-83.044876
1126 HOWARD Windsor,Walkerville,65000,42.310059,-83.024345
1145 FORD Windsor,Riverside,195000,42.321217,-82.968857
300 Keats Way Waterloo,Beechwood,192888,43.46217,-80.54435
1252 HALL Windsor,Walkerville,98500,42.310947,-83.012642
1414 REDWOOD Windsor,Sandwich,124900,42.287689,-83.06353
444 MCEWAN Windsor,University,84900,42.309528,-83.055626
2380 DONNA CT Windsor,Malden,439900,42.259907,-83.045479
3693 QUEEN Windsor,Sandwich,104900,42.290855,-83.07899499999999
82 RYMAL Road Hamilton,Allison,899777,43.201285999999996,-79.889374
3105 TROUP Windsor,Forest Glade,399900,42.307446,-82.901718
835 HALL Windsor,Walkerville,118900,42.318092,-83.01769300000001
250 Keats Way Waterloo,Beechwood,1600,43.462658000000005,-80.543465
474 BRUCE Windsor,City Centre,269900,42.313953000000005,-83.043289
252 Pierre Windsor,Walkerville,169900,42.323174,-83.02166700000001
223 Erb Street Waterloo,Waterloo,319900,43.459091,-80.536346
3229 BABY ST Windsor,Sandwich,66900,42.300449,-83.073341
6201 Disputed LaSalle,LaSalle,539900,42.23568,-83.030312
3651 PETER Windsor,Sandwich,99900,42.291678999999995,-83.079697
2164 Hall Windsor,South Walkerville,229900,42.298935,-83.004875
925 ALBERT Windsor,East Windsor,139900,42.322292,-83.003136
1355 Campbell Windsor,University,105000,42.295821999999994,-83.049309
525 Brock St Kingston,Sunnyside,469900,44.232933,-76.501373
6 KIRK Drive London,Lambeth,559900,42.900771999999996,-81.29098499999999
934 LILLIAN Windsor,Walkerville,130000,42.313396000000004,-83.025276
2921 PETER Windsor,Sandwich,159900,42.305298,-83.071075
45 Pond Mills Rd London,Glen Cairn,87900,42.97102,-81.20657299999999
1178 OAK Windsor,University,84900,42.301753999999995,-83.042694
916 Oxford St London,Oakridge,299900,42.978790000000004,-81.308914
495 Baker St London,South London,449900,42.967846,-81.239571
4000 RHODES Windsor,Walker Farm,2250000,42.285121999999994,-82.96186800000001
1629 MOY AV Windsor,Walkerville,79900,42.303982,-83.007423
8482 Menard Windsor,Riverside,209500,42.335495,-82.938377
949 WINDSOR Windsor,City Centre,149900,42.310974,-83.03138
494 Bertha Windsor,East Riverside,269900,42.336048,-82.92865
3175 PETER Windsor,Sandwich,149000,42.301949,-83.073311
618 Goyeau Windsor,City Centre,600,42.314621,-83.034462
427 MOY Windsor,Walkerville,249900,42.322303999999995,-83.019211
2910 RUTH Windsor,Forest Glade,289900,42.306801,-82.925247
275 WATSON Windsor,Riverside,339900,42.339698999999996,-82.944305
1377 BRUCE Windsor,South Central,139900,42.300602000000005,-83.035217
1006 Prado Pl Windsor,Riverside,199999,42.324337,-82.967506
4776 MALDEN Windsor,Malden,259900,42.267769,-83.05999
6197 Disputed LaSalle,LaSalle,587000,42.235741,-83.030312
6193 Disputed LaSalle,LaSalle,587000,42.235797999999996,-83.030304
1039 DOT Windsor,Sandwich,144900,42.295677000000005,-83.06460600000001
6189 Disputed LaSalle,LaSalle,587000,42.235859000000005,-83.030304
1031 MAIN ST E Hamilton,Crown Point West,598000,43.244628999999996,-79.82758299999999
509 BRIDGE Windsor,University,99900,42.307536999999996,-83.058769
00 BONTREY PLACE Kars,Osgoode,174900,45.152198999999996,-75.653725
1031 MAIN ST E Hamilton,Crown Point West,598000,43.244628999999996,-79.82758299999999
827 PARENT Windsor,Walkerville,99900,42.316444,-83.022598
564 CAMERON Windsor,University,225000,42.309319,-83.051743
763 BEN STREET Ottawa,Vanier,448900,45.434883,-75.64654499999999
387 BARTON ST E Hamilton,Landsdale,299999,43.260139,-79.848747
695 PARENT Windsor,Walkerville,119900,42.317904999999996,-83.023399
212 WILSON Street Hamilton,Central Hamilton,339000,43.256393,-79.858627
3629 PETER Windsor,Sandwich,79900,42.291981,-83.079514
123 WHITNEY Avenue Hamilton,Ainslie Wood East,289900,43.252827,-79.924667
788 BRIDGE Windsor,University,119500,42.304543,-83.056503
68 JESSICA Street Hamilton,Chappel East,649900,43.193740999999996,-79.873047
4655 UNICORN Windsor,Roseland,319900,42.248661,-82.97022199999999
3526 Devine Road Vars,Navan - Vars,324900,45.371342,-75.271774
1398 ROONEY Windsor,University,159800,42.306011,-83.05119300000001
30 BRISTOL ST Hamilton,Gibson,599900,43.257767,-79.844604
1967 MARK Windsor,South Cameron,399900,42.282097,-83.038147
48 Lynch Circle Guelph,Guelph,599000,43.506896999999995,-80.186073
121 RICKSON Avenue Guelph,Guelph,429900,43.515743,-80.21570600000001
256 RANKIN Windsor,University,185000,42.311115,-83.062965
125 Bridgeport Road E Waterloo,Waterloo,450000,43.470627,-80.511009
776 Laurelwood Drive Waterloo,Waterloo,274900,43.470776,-80.598259
205 Mohawk Avenue Waterloo,Beechwood,1145000,43.464821,-80.549911
1760 MOY Windsor,South Walkerville,114900,42.30212,-83.005707
776 Laurelwood Drive Waterloo,Waterloo,1500,43.470776,-80.598259
957 WINDSOR Windsor,City Centre,179900,42.310818,-83.031288
159 York Street Waterloo,Waterloo,339900,43.457474,-80.520454
784 BRANT Windsor,Walkerville,99900,42.319138,-83.026512
513 Weber Street Waterloo,Waterloo,184900,43.491367,-80.539864
834 HOWARD Windsor,City Centre,139900,42.314545,-83.027451
970 Maple LaSalle,Windsor,189900,42.229439,-83.07826999999999
3089 BINBROOK Road Binbrook,Hamilton,1099999,43.121368,-79.808113
2078 Funaro Tecumseh,Windsor,369900,42.290276,-82.87638100000001
1565 Maple LaSalle,Windsor,1800,42.226055,-83.064903
760 KNOX Avenue Hamilton,Parkview West,199700,43.255749,-79.77726700000001
8312 FEREN Drive Niagara Falls,Niagara Falls,379000,43.090553,-79.13681
6280 Disputed LaSalle,LaSalle,587000,42.235703,-83.03035
3455 MORGAN CR|Unit 3 London,Bostwick,391000,42.934113,-81.273933
95 NEWLANDS Avenue Hamilton,Homeside,177900,43.248405,-79.80501600000001
1800 SUMAC WY|Unit 3 London,River Bend,404825,42.964138,-81.358253
164 WENTWORTH Street South Hamilton,Stinson,399000,43.247603999999995,-79.851158
663 Charles Windsor,Remington Park,99888,42.282028000000004,-83.005913
274 WINDERMERE Court East London,Masonville,1599000,43.012886,-81.28556800000001
210 WILSON ST Hamilton,Central Hamilton,449900,43.256386,-79.858673
12 CEDAR ROAD Ottawa,Ottawa,1195000,45.447533,-75.606346
515 MAIN ST E Hamilton,Hamilton,2999000,43.250225,-79.849686
37 ADELAIDE Street South London,Glen Cairn,99000,42.972401,-81.2248
203 HADDON Avenue S Hamilton,Ainslie Wood East,429000,43.254871,-79.91333
1182 THAMESRIDGE CR London,River Bend,599900,42.9706,-81.351196
187 LOCKE Street Hamilton,Central Hamilton,549900,43.26683,-79.881088
2156 HIGHBURY AV N London,Fanshawe,889000,43.050018,-81.229874
7 86 Burns Drive Guelph,Guelph,183500,43.555752000000005,-80.282677
374 THOMPSON Road London,Glen Cairn,168000,42.969681,-81.213882
1 F 336 Eagle Street N Waterloo,Preston Centre,199000,43.400913,-80.36128199999999
1077 HAMILTON RD|Unit 20 London,Hamilton Road,194900,42.9753,-81.18609599999999
535 Brunel Street Ottawa,Ottawa,448800,45.448521,-75.631538
536 Brookmill Crescent Waterloo,Laurelwood,549000,43.473377,-80.583099
943 COLBORNE Street London,North London,299900,43.004719,-81.249352
309 - 693 WINDERMERE Road London,Masonville,219900,43.0215,-81.254311
807 Copper Ridge Drive Waterloo,Waterloo,849900,43.521029999999996,-80.49440799999999
321 Grey Silo Road Waterloo,Waterloo,620400,43.523098,-80.494881
